entry_date,status,skip_reason,expiry_date,trades,ce_trades,pe_trades,stopped_trades,day_close_trades,skipped_signals,orders_executed,gross_pnl,brokerage,net_pnl,remarks
2019-06-26,SKIPPED,missing_option_entry_timestamp,2020-01-02,0,0,0,0,0,23,0,0.00,0.00,0.00,NIFTY_11800_PE_02_JAN_20.csv missing entry 2019-06-26T09:30:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-06-26T09:45:00+05:30; NIFTY_11800_PE_02_JAN_20.csv missing entry 2019-06-26T10:00:00+05:30; NIFTY_11800_PE_02_JAN_20.csv missing entry 2019-06-26T10:15:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-06-26T10:30:00+05:30; NIFTY_11800_PE_02_JAN_20.csv missing entry 2019-06-26T10:45:00+05:30; NIFTY_11800_PE_02_JAN_20.csv missing entry 2019-06-26T11:00:00+05:30; NIFTY_11800_PE_02_JAN_20.csv missing entry 2019-06-26T11:15:00+05:30; NIFTY_11800_PE_02_JAN_20.csv missing entry 2019-06-26T11:30:00+05:30; NIFTY_11800_PE_02_JAN_20.csv missing entry 2019-06-26T11:45:00+05:30; NIFTY_11800_PE_02_JAN_20.csv missing entry 2019-06-26T12:00:00+05:30; NIFTY_11800_PE_02_JAN_20.csv missing entry 2019-06-26T12:15:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-06-26T12:30:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-06-26T12:45:00+05:30; NIFTY_11800_PE_02_JAN_20.csv missing entry 2019-06-26T13:00:00+05:30; NIFTY_11800_PE_02_JAN_20.csv missing entry 2019-06-26T13:15:00+05:30; NIFTY_11800_PE_02_JAN_20.csv missing entry 2019-06-26T13:30:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-06-26T13:45:00+05:30; NIFTY_11800_PE_02_JAN_20.csv missing entry 2019-06-26T14:00:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-06-26T14:15:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-06-26T14:30:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-06-26T14:45:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-06-26T15:00:00+05:30
2019-06-27,SKIPPED,missing_option_entry_timestamp,2020-01-02,0,0,0,0,0,23,0,0.00,0.00,0.00,NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-06-27T09:30:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-06-27T09:45:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-06-27T10:00:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-06-27T10:15:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-06-27T10:30:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-06-27T10:45:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-06-27T11:00:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-06-27T11:15:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-06-27T11:30:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-06-27T11:45:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-06-27T12:00:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-06-27T12:15:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-06-27T12:30:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-06-27T12:45:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-06-27T13:00:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-06-27T13:15:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-06-27T13:30:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-06-27T13:45:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-06-27T14:00:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-06-27T14:15:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-06-27T14:30:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-06-27T14:45:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-06-27T15:00:00+05:30
2019-06-28,SKIPPED,missing_option_entry_timestamp,2020-01-02,0,0,0,0,0,23,0,0.00,0.00,0.00,NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-06-28T09:30:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-06-28T09:45:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-06-28T10:00:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-06-28T10:15:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-06-28T10:30:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-06-28T10:45:00+05:30; NIFTY_11800_CE_02_JAN_20.csv missing entry 2019-06-28T11:00:00+05:30; NIFTY_11800_CE_02_JAN_20.csv missing entry 2019-06-28T11:15:00+05:30; NIFTY_11800_CE_02_JAN_20.csv missing entry 2019-06-28T11:30:00+05:30; NIFTY_11800_CE_02_JAN_20.csv missing entry 2019-06-28T11:45:00+05:30; NIFTY_11800_CE_02_JAN_20.csv missing entry 2019-06-28T12:00:00+05:30; NIFTY_11800_CE_02_JAN_20.csv missing entry 2019-06-28T12:15:00+05:30; NIFTY_11800_CE_02_JAN_20.csv missing entry 2019-06-28T12:30:00+05:30; NIFTY_11800_CE_02_JAN_20.csv missing entry 2019-06-28T12:45:00+05:30; NIFTY_11800_CE_02_JAN_20.csv missing entry 2019-06-28T13:00:00+05:30; NIFTY_11800_CE_02_JAN_20.csv missing entry 2019-06-28T13:15:00+05:30; NIFTY_11800_CE_02_JAN_20.csv missing entry 2019-06-28T13:30:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-06-28T13:45:00+05:30; NIFTY_11800_CE_02_JAN_20.csv missing entry 2019-06-28T14:00:00+05:30; NIFTY_11800_CE_02_JAN_20.csv missing entry 2019-06-28T14:15:00+05:30; NIFTY_11800_CE_02_JAN_20.csv missing entry 2019-06-28T14:30:00+05:30; NIFTY_11800_CE_02_JAN_20.csv missing entry 2019-06-28T14:45:00+05:30; NIFTY_11800_CE_02_JAN_20.csv missing entry 2019-06-28T15:00:00+05:30
2019-07-01,SKIPPED,missing_option_entry_timestamp,2020-01-02,0,0,0,0,0,23,0,0.00,0.00,0.00,NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-07-01T09:30:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-07-01T09:45:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-07-01T10:00:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-07-01T10:15:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-07-01T10:30:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-07-01T10:45:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-07-01T11:00:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-07-01T11:15:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-07-01T11:30:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-07-01T11:45:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-07-01T12:00:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-07-01T12:15:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-07-01T12:30:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-07-01T12:45:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-07-01T13:00:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-07-01T13:15:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-07-01T13:30:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-07-01T13:45:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-07-01T14:00:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-07-01T14:15:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-07-01T14:30:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-07-01T14:45:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-07-01T15:00:00+05:30
2019-07-02,SKIPPED,missing_option_entry_timestamp,2020-01-02,0,0,0,0,0,23,0,0.00,0.00,0.00,NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-07-02T09:30:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-07-02T09:45:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-07-02T10:00:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-07-02T10:15:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-07-02T10:30:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-07-02T10:45:00+05:30; NIFTY_11800_CE_02_JAN_20.csv missing entry 2019-07-02T11:00:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-07-02T11:15:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-07-02T11:30:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-07-02T11:45:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-07-02T12:00:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-07-02T12:15:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-07-02T12:30:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-07-02T12:45:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-07-02T13:00:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-07-02T13:15:00+05:30; NIFTY_11850_PE_02_JAN_20.csv missing entry 2019-07-02T13:30:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-07-02T13:45:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-07-02T14:00:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-07-02T14:15:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-07-02T14:30:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-07-02T14:45:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-07-02T15:00:00+05:30
2019-07-03,SKIPPED,missing_option_entry_timestamp,2020-01-02,0,0,0,0,0,23,0,0.00,0.00,0.00,NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-07-03T09:30:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-07-03T09:45:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-07-03T10:00:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-07-03T10:15:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-07-03T10:30:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-07-03T10:45:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-07-03T11:00:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-07-03T11:15:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-07-03T11:30:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-07-03T11:45:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-07-03T12:00:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-07-03T12:15:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-07-03T12:30:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-07-03T12:45:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-07-03T13:00:00+05:30; NIFTY_11900_PE_02_JAN_20.csv missing entry 2019-07-03T13:15:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-03T13:30:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-03T13:45:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-03T14:00:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-03T14:15:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-03T14:30:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-03T14:45:00+05:30; NIFTY_11900_CE_02_JAN_20.csv missing entry 2019-07-03T15:00:00+05:30
2019-07-04,SKIPPED,missing_option_entry_timestamp,2020-01-02,0,0,0,0,0,23,0,0.00,0.00,0.00,NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-04T09:30:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-04T09:45:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-04T10:00:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-04T10:15:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-04T10:30:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-04T10:45:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-04T11:00:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-04T11:15:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-04T11:30:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-04T11:45:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-04T12:00:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-04T12:15:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-04T12:30:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-04T12:45:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-04T13:00:00+05:30; NIFTY_11950_CE_02_JAN_20.csv missing entry 2019-07-04T13:15:00+05:30; NIFTY_11950_CE_02_JAN_20.csv missing entry 2019-07-04T13:30:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-04T13:45:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-04T14:00:00+05:30; NIFTY_11950_CE_02_JAN_20.csv missing entry 2019-07-04T14:15:00+05:30; NIFTY_11950_CE_02_JAN_20.csv missing entry 2019-07-04T14:30:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-04T14:45:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-04T15:00:00+05:30
2019-07-05,SKIPPED,missing_option_entry_timestamp,2020-01-02,0,0,0,0,0,23,0,0.00,0.00,0.00,NIFTY_12000_PE_02_JAN_20.csv missing entry 2019-07-05T09:30:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-05T09:45:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-05T10:00:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-05T10:15:00+05:30; NIFTY_11950_CE_02_JAN_20.csv missing entry 2019-07-05T10:30:00+05:30; NIFTY_11950_CE_02_JAN_20.csv missing entry 2019-07-05T10:45:00+05:30; NIFTY_11950_CE_02_JAN_20.csv missing entry 2019-07-05T11:00:00+05:30; NIFTY_11950_PE_02_JAN_20.csv missing entry 2019-07-05T11:15:00+05:30; NIFTY_11950_CE_02_JAN_20.csv missing entry 2019-07-05T11:30:00+05:30; NIFTY_11900_CE_02_JAN_20.csv missing entry 2019-07-05T11:45:00+05:30; NIFTY_11900_CE_02_JAN_20.csv missing entry 2019-07-05T12:00:00+05:30; NIFTY_11900_CE_02_JAN_20.csv missing entry 2019-07-05T12:15:00+05:30; NIFTY_11950_CE_02_JAN_20.csv missing entry 2019-07-05T12:30:00+05:30; NIFTY_11950_CE_02_JAN_20.csv missing entry 2019-07-05T12:45:00+05:30; NIFTY_11900_CE_02_JAN_20.csv missing entry 2019-07-05T13:00:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-07-05T13:15:00+05:30; NIFTY_11800_CE_02_JAN_20.csv missing entry 2019-07-05T13:30:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-07-05T13:45:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-07-05T14:00:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-07-05T14:15:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-07-05T14:30:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-07-05T14:45:00+05:30; NIFTY_11850_CE_02_JAN_20.csv missing entry 2019-07-05T15:00:00+05:30
2019-07-08,SKIPPED,missing_option_entry_timestamp;missing_option_file,2020-01-02,0,0,0,0,0,23,0,0.00,0.00,0.00,NIFTY_11700_CE_02_JAN_20.csv missing entry 2019-07-08T09:30:00+05:30; NIFTY_11700_CE_02_JAN_20.csv missing entry 2019-07-08T09:45:00+05:30; NIFTY_11700_CE_02_JAN_20.csv missing entry 2019-07-08T10:00:00+05:30; NIFTY_11700_CE_02_JAN_20.csv missing entry 2019-07-08T10:15:00+05:30; NIFTY_11700_CE_02_JAN_20.csv missing entry 2019-07-08T10:30:00+05:30; Missing option file: NIFTY_11650_CE_02_JAN_20.csv; Missing option file: NIFTY_11650_CE_02_JAN_20.csv; NIFTY_11600_CE_02_JAN_20.csv missing entry 2019-07-08T11:15:00+05:30; NIFTY_11600_CE_02_JAN_20.csv missing entry 2019-07-08T11:30:00+05:30; NIFTY_11600_CE_02_JAN_20.csv missing entry 2019-07-08T11:45:00+05:30; Missing option file: NIFTY_11650_CE_02_JAN_20.csv; Missing option file: NIFTY_11650_CE_02_JAN_20.csv; NIFTY_11600_CE_02_JAN_20.csv missing entry 2019-07-08T12:30:00+05:30; NIFTY_11600_CE_02_JAN_20.csv missing entry 2019-07-08T12:45:00+05:30; NIFTY_11600_CE_02_JAN_20.csv missing entry 2019-07-08T13:00:00+05:30; NIFTY_11600_CE_02_JAN_20.csv missing entry 2019-07-08T13:15:00+05:30; NIFTY_11600_CE_02_JAN_20.csv missing entry 2019-07-08T13:30:00+05:30; NIFTY_11600_CE_02_JAN_20.csv missing entry 2019-07-08T13:45:00+05:30; NIFTY_11600_CE_02_JAN_20.csv missing entry 2019-07-08T14:00:00+05:30; Missing option file: NIFTY_11550_CE_02_JAN_20.csv; Missing option file: NIFTY_11550_CE_02_JAN_20.csv; Missing option file: NIFTY_11550_CE_02_JAN_20.csv; Missing option file: NIFTY_11550_CE_02_JAN_20.csv
2019-07-09,SKIPPED,missing_option_entry_timestamp;missing_option_file,2020-01-02,0,0,0,0,0,23,0,0.00,0.00,0.00,NIFTY_11500_CE_02_JAN_20.csv missing entry 2019-07-09T09:30:00+05:30; NIFTY_11500_CE_02_JAN_20.csv missing entry 2019-07-09T09:45:00+05:30; NIFTY_11500_CE_02_JAN_20.csv missing entry 2019-07-09T10:00:00+05:30; NIFTY_11500_CE_02_JAN_20.csv missing entry 2019-07-09T10:15:00+05:30; Missing option file: NIFTY_11450_CE_02_JAN_20.csv; Missing option file: NIFTY_11450_CE_02_JAN_20.csv; NIFTY_11500_CE_02_JAN_20.csv missing entry 2019-07-09T11:00:00+05:30; NIFTY_11500_CE_02_JAN_20.csv missing entry 2019-07-09T11:15:00+05:30; Missing option file: NIFTY_11550_CE_02_JAN_20.csv; Missing option file: NIFTY_11550_CE_02_JAN_20.csv; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-09T12:00:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-09T12:15:00+05:30; Missing option file: NIFTY_11550_CE_02_JAN_20.csv; Missing option file: NIFTY_11550_CE_02_JAN_20.csv; Missing option file: NIFTY_11550_CE_02_JAN_20.csv; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-09T13:15:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-09T13:30:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-09T13:45:00+05:30; NIFTY_11500_CE_02_JAN_20.csv missing entry 2019-07-09T14:00:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-09T14:15:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-09T14:30:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-09T14:45:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-09T15:00:00+05:30
2019-07-10,SKIPPED,missing_option_entry_timestamp;missing_option_file,2020-01-02,0,0,0,0,0,23,0,0.00,0.00,0.00,NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-10T09:30:00+05:30; NIFTY_11600_PE_02_JAN_20.csv missing entry 2019-07-10T09:45:00+05:30; NIFTY_11600_PE_02_JAN_20.csv missing entry 2019-07-10T10:00:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-10T10:15:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-10T10:30:00+05:30; Missing option file: NIFTY_11550_CE_02_JAN_20.csv; Missing option file: NIFTY_11550_CE_02_JAN_20.csv; Missing option file: NIFTY_11550_CE_02_JAN_20.csv; Missing option file: NIFTY_11550_CE_02_JAN_20.csv; Missing option file: NIFTY_11550_CE_02_JAN_20.csv; Missing option file: NIFTY_11550_CE_02_JAN_20.csv; NIFTY_11500_CE_02_JAN_20.csv missing entry 2019-07-10T12:15:00+05:30; NIFTY_11500_CE_02_JAN_20.csv missing entry 2019-07-10T12:30:00+05:30; NIFTY_11500_CE_02_JAN_20.csv missing entry 2019-07-10T12:45:00+05:30; NIFTY_11500_CE_02_JAN_20.csv missing entry 2019-07-10T13:00:00+05:30; NIFTY_11500_CE_02_JAN_20.csv missing entry 2019-07-10T13:15:00+05:30; NIFTY_11500_CE_02_JAN_20.csv missing entry 2019-07-10T13:30:00+05:30; NIFTY_11500_CE_02_JAN_20.csv missing entry 2019-07-10T13:45:00+05:30; NIFTY_11500_CE_02_JAN_20.csv missing entry 2019-07-10T14:00:00+05:30; NIFTY_11500_CE_02_JAN_20.csv missing entry 2019-07-10T14:15:00+05:30; NIFTY_11500_CE_02_JAN_20.csv missing entry 2019-07-10T14:30:00+05:30; NIFTY_11500_CE_02_JAN_20.csv missing entry 2019-07-10T14:45:00+05:30; NIFTY_11500_CE_02_JAN_20.csv missing entry 2019-07-10T15:00:00+05:30
2019-07-11,SKIPPED,missing_option_entry_timestamp,2020-01-02,0,0,0,0,0,23,0,0.00,0.00,0.00,NIFTY_11500_PE_02_JAN_20.csv missing entry 2019-07-11T09:30:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-11T09:45:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-11T10:00:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-11T10:15:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-11T10:30:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-11T10:45:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-11T11:00:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-11T11:15:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-11T11:30:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-11T11:45:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-11T12:00:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-11T12:15:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-11T12:30:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-11T12:45:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-11T13:00:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-11T13:15:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-11T13:30:00+05:30; NIFTY_11600_PE_02_JAN_20.csv missing entry 2019-07-11T13:45:00+05:30; NIFTY_11600_PE_02_JAN_20.csv missing entry 2019-07-11T14:00:00+05:30; NIFTY_11600_PE_02_JAN_20.csv missing entry 2019-07-11T14:15:00+05:30; NIFTY_11600_PE_02_JAN_20.csv missing entry 2019-07-11T14:30:00+05:30; NIFTY_11600_PE_02_JAN_20.csv missing entry 2019-07-11T14:45:00+05:30; NIFTY_11550_PE_02_JAN_20.csv missing entry 2019-07-11T15:00:00+05:30
2019-07-12,SKIPPED,missing_option_entry_timestamp;missing_option_file,2020-01-02,0,0,0,0,0,23,0,0.00,0.00,0.00,NIFTY_11600_PE_02_JAN_20.csv missing entry 2019-07-12T09:30:00+05:30; NIFTY_11600_PE_02_JAN_20.csv missing entry 2019-07-12T09:45:00+05:30; Missing option file: NIFTY_11550_CE_02_JAN_20.csv; Missing option file: NIFTY_11550_CE_02_JAN_20.csv; NIFTY_11600_PE_02_JAN_20.csv missing entry 2019-07-12T10:30:00+05:30; NIFTY_11600_PE_02_JAN_20.csv missing entry 2019-07-12T10:45:00+05:30; NIFTY_11600_PE_02_JAN_20.csv missing entry 2019-07-12T11:00:00+05:30; NIFTY_11600_PE_02_JAN_20.csv missing entry 2019-07-12T11:15:00+05:30; NIFTY_11600_PE_02_JAN_20.csv missing entry 2019-07-12T11:30:00+05:30; NIFTY_11600_PE_02_JAN_20.csv missing entry 2019-07-12T11:45:00+05:30; NIFTY_11600_PE_02_JAN_20.csv missing entry 2019-07-12T12:00:00+05:30; NIFTY_11600_CE_02_JAN_20.csv missing entry 2019-07-12T12:15:00+05:30; NIFTY_11600_PE_02_JAN_20.csv missing entry 2019-07-12T12:30:00+05:30; NIFTY_11600_PE_02_JAN_20.csv missing entry 2019-07-12T12:45:00+05:30; NIFTY_11600_PE_02_JAN_20.csv missing entry 2019-07-12T13:00:00+05:30; NIFTY_11600_PE_02_JAN_20.csv missing entry 2019-07-12T13:15:00+05:30; NIFTY_11600_PE_02_JAN_20.csv missing entry 2019-07-12T13:30:00+05:30; NIFTY_11650_PE_02_JAN_20.csv missing entry 2019-07-12T13:45:00+05:30; NIFTY_11600_PE_02_JAN_20.csv missing entry 2019-07-12T14:00:00+05:30; NIFTY_11600_PE_02_JAN_20.csv missing entry 2019-07-12T14:15:00+05:30; NIFTY_11600_PE_02_JAN_20.csv missing entry 2019-07-12T14:30:00+05:30; NIFTY_11600_CE_02_JAN_20.csv missing entry 2019-07-12T14:45:00+05:30; Missing option file: NIFTY_11550_CE_02_JAN_20.csv
